task_id,composition,formation_energy_per_atom
mp-1229030,AgGeBiTe3,-0.09254112166666613
mp-1096804,AgH,0.13336914819000034
mp-1204384,AgH10S8N8ClO6,-0.4049559218676477
mp-560182,AgH11C4(SO)3,-0.6101132524207962
mp-1196463,AgH12C4S2N5O3,-0.51140031878574
mp-698405,AgH12C4S5N,-0.3527392000492389
mp-1200633,AgH12C4Se5N,-0.2095982529908144
mp-560619,AgH12C6N5O3,-0.31474884005888804
mp-1200476,AgH14C3S3N6ClO,-0.6101451811347407
mp-1199390,AgH20S6N5O9,-1.0729187024371944
mp-1202475,AgH24C9S3N6ClO4,-0.4001123263616139
mp-1205035,AgH28S8Br2(N3O4)3,-0.8189950923379996
mp-707277,AgH2C2N3O,-0.41311628215333307
mp-1215075,AgH2C7O3F5,-1.0524957015661105
mp-24053,AgH2ClO5,-0.8135890290833341
mp-697268,AgH2SNO3,-1.152205874835313
mp-1205047,AgH36C15S3N6Cl,-0.35117299199673324
mp-849798,AgH36S8Br2(N3O4)3,-0.9904553146947062
mp-1196199,AgH36S8I2(N3O4)3,-0.9820174910182352
mp-1200371,AgH36S8N11O18,-1.0279968374527024
mp-1102571,AgH3BrN,-0.522439786373333
mp-707364,AgH3CN3O4,-0.6608346471250002
mp-769355,AgH3O2,-1.0306975305599997
mp-1201812,AgH4CSN2Cl,-0.5658630354062495
mp-643431,AgH4WS4N,-0.7166089421009093
mp-24072,AgH5S2O9,-1.5859664166161769
mp-1202721,AgH6C2N5O4,-0.5156253881177769
mp-698351,AgH6C4(NO)2,-0.4382727767653336
mp-1204011,AgH7CN8O7,-0.5817185562241676
mp-1205234,AgH8C3S2ClO4,-0.4287207261365781
mp-1200006,AgH8C3S2NO3,-0.4722654191022223
mp-759408,AgH8C4N8F,-0.431574963145
mp-605808,AgH8C4S3(OF)3,-0.905470077884886
mp-559423,AgH8C5S2O2F3,-0.8075950017573815
mp-605676,AgH8C7S2O2F7,-0.9934624276542596
mp-769295,AgH8O5,-1.177867141443571
mp-555250,AgH9C7S2(OF)4,-0.9160094222857412
mp-769296,AgH9O5,-1.2058138339219997
mp-996958,AgHO2,-0.7801326290299997
mp-758433,AgHg,0.08500310000000001
mp-558188,AgHg2AsO4,-1.0702573565624989
mp-560443,AgHg2NO5,-0.7351462456811109
mp-556798,AgHg2PO4,-1.5244219424553571
mp-1183210,AgHg3,0.10564246500000007
mp-567890,AgHg3As2Cl3,-0.5582165346051847
mp-12362,AgHg3SbO6,-1.0205280852272731
mp-1229053,AgHgAsO4,-1.1484135792857142
mp-6215,AgHgAsS3,-0.4525400986979165
mp-997000,AgHgO2,-0.5245056031249997
mp-861501,AgHgPd2,-0.14350106249999994
mp-560067,AgHgSBr,-0.458286821640625
mp-23140,AgHgSI,-0.3781767941406256
mp-33154,AgI2,-0.051951676666666564
mp-1194592,AgI3O8,-0.7684355210416669
mp-1214931,AgIO2,-0.3128522556249997
mp-27384,AgIO3,-0.7286099015000005
mp-30037,AgIO4,-0.5612332791666663
mp-1183229,AgIr,0.3829826450000011
mp-662534,AgIrF7,-1.7411556120366665
mp-1229112,AgMo12PbS16,-0.9863750598333324
mp-19467,AgMo3P3O16,-2.2641954972360243
mp-603983,AgMo4H22C8(NO5)3,-0.9477985005760372
mp-1229066,AgMo6(SeS)4,-0.7073667787083338
mp-680482,AgMo6Br13,-0.647704090749999
mp-1214988,AgMo6Cl13,-1.2634590223689983
mp-1229143,AgMoAsO6,-1.5984713202777785
mp-1103149,AgMoH4S4N,-0.6968281875554552
mp-1214906,AgMoO4,-1.3775733616666663
mp-19569,AgMoPO6,-2.0351100228769834
mp-1056955,AgN,1.4101863938100003
mp-644729,AgN3O4,-0.4655702526112489
mp-996960,AgNO2,-0.60498874497
mp-552185,AgNO3,-0.7700750962260002
mp-1214946,AgO2,-0.0013861399999998507
mp-997101,AgO2F,-0.6516288721724992
mp-1189095,AgP(NO)2,-0.6169575132338091
mp-1194585,AgP(OF)2,-2.2819972809621434
mp-554766,AgP(XeF5)2,-1.8198318913602043
mp-8200,AgP2,-0.007925793928571071
mp-1183028,AgP2H8SN7O2,-0.6400726768556294
mp-34418,AgPF6,-2.554222788660357
mp-1201487,AgPHNO2,-1.3054770484404767
mp-18702,AgPO3,-1.9761365209285715
mvc-9679,AgPO4,-1.6114374666071418
mp-1078079,AgPPd5,-0.29996951602040817
mp-1025385,AgPPt5,-0.1847163945918361
mp-5470,AgPS3,-0.5615584558660721
mp-621612,AgPb2Br5,-0.7709548925000003
mp-1229269,AgPb2Cl3OF,-1.3946779627775
mp-1183256,AgPb3,0.08292796250000034
mp-560923,AgPb4ClO4,-1.3471582923259997
mp-559470,AgPbBrO,-0.8837036840624997
mp-1206101,AgPbF6,-1.9503339496425
mp-997019,AgPbO2,-1.0095803968749992
mp-1178556,AgPbO3,-0.8632730057499998
mp-1229012,AgPd,-0.05851897500000014
mp-1229031,AgPd2Au,-0.03929672499999981
mp-1097539,AgPd2Pb,1.55550063
mp-1200271,AgPd3Se,-0.17115333146875006
mp-1183167,AgPdAu2,-0.0622227350000002
mp-31215,AgPdF6,-1.5551920702675002
mp-776166,AgPdO3,-0.1679695172499997
mp-1229015,AgPt,-0.043206859999999736
mp-1229032,AgPt4,-0.008972913999999577
mp-1214922,AgPtF6,-1.6281476658925
mp-997006,AgPtO2,-0.6863605556249999
mp-1183233,AgRh,0.25412327999999995
mp-1214934,AgRhF6,-1.7286345008925
mp-1018033,AgRhO2,-0.8888740556250001
mp-17588,AgRuF7,-1.8816163250922215
mp-776168,AgRuO3,-1.0101434197499999
mp-761035,AgRuO4,-1.0310994849999997
mp-1202574,AgS2(O3F)2,-1.813826239591364
mp-1183030,AgS8N9(ClO6)2,-0.1941506050137507
mp-1229081,AgSb(PbS2)2,-0.6249268151562508
mp-559602,AgSb(S8F3)2,-1.2553822688391676
mp-1202255,AgSb(SeF3)2,-1.9352138357660829
mp-1229237,AgSb(Te8Pb7)2,-0.3486445298437495
mp-14653,AgSb2F12,-2.4097305836186678
mp-1199846,AgSb3IF24,-2.285021735984828
mp-1198276,AgSb3PbS6,-0.6411102425
mp-556201,AgSbC2N2(ClF3)2,-1.3866765443514286
mp-640564,AgSbC6N4(OF3)2,-0.943578728333
mp-3414,AgSbF6,-2.3815516171425
mp-690698,AgSbH2C2(NF3)2,-1.3720072144028574
mp-1215022,AgSbO12,-0.06340375357142848
mp-545999,AgSbO3,-1.4456333117500002
mp-560848,AgSbPbS3,-0.6235532961979177
mp-1095943,AgSbPd2,1.6153749362500005
mp-1199019,AgSbS(OF3)2,-2.2231218673820456
mp-1228993,AgSbSeS,-0.2636100194140627
mp-1229036,AgSbTe3Pb,-0.1597242158333335
mp-555028,AgSbTe6S16(OF5)6,-1.8151229413866667
mp-1229007,AgSbTeSe,-0.08740716339843768
mp-1229079,AgSbWO7,-1.5095059703750002
mp-379,AgSe,0.08582399070312485
mp-569052,AgSe3I,-0.10000579565625003
mp-1101086,AgSe5,0.09146634700520788
mp-1183248,AgSn3,0.10484028125
mp-1097586,AgSnAu2,1.1724673687500005
mp-10809,AgSnF6,-2.2871872727675
mp-755834,AgSnO3,-1.36699961275
mp-1096381,AgSnPd2,1.5009423212500006
mp-1097284,AgSnRh2,2.27362897875
mp-1229005,AgSnS2,-0.5355794582812505
mp-1229011,AgSnSe2,-0.2900242055468749
mp-1229006,AgSnTe2,-0.11492225875000005
mp-31495,AgTe2Au,0.13417189999999968
mp-28246,AgTe3,-0.012793282500000114
mp-570431,AgTe3I,-0.09539504700000023
mp-3291,AgTe4Au,-0.0736863483333335
mp-559562,AgTeNO5,-1.0423100538912493
mp-559257,AgTeO3,-1.1625366412500011
mp-1229084,AgW2(Br3O)2,-0.8060142238636364
mp-29718,AgW3Br7,-0.4813159231818176
mp-1214992,AgW6CCl18,-1.1790926808626927
mp-1025333,AgWS4N,0.15126187448142758
mp-28586,AgXeF9,-0.9833543714281819
mp-675325,Al(Ag3S2)3,-0.4310913696484375
mp-1214959,Al(Ag3Se2)3,-0.21601582884765635
mp-569787,Al(BH4)3,-0.19592541615249948
mp-1214919,Al(Bi3O5)4,-1.740688108939393
mp-1198361,Al(BiCl)4,-1.0900011417266666
mp-1096811,Al(BiO2)2,-1.8662154439285712
mvc-14843,Al(BiO3)3,-1.5941784931730774
mp-1229076,Al(CN)3,-0.1452544847699997
mp-1188939,Al(ClO2)3,-1.0950170332280005
mp-761552,Al(CoO2)2,-2.1061455899999992
mp-1045074,Al(CoO2)3,-1.7629768042500005
mp-1045348,Al(CoS2)2,-0.9239890066071428
mp-10010,Al(CoSi)2,-0.5368441919999996
mp-7692,Al(CrB)2,-0.4710888886666652
mp-1147771,Al(CuN)3,-0.05993915816285725
mvc-4135,Al(CuO2)2,-1.6714765071428563
mvc-11882,Al(CuO2)3,-0.8678843352499996
mp-16496,Al(CuRe)2,0.3823493569999997
mvc-14816,Al(CuS2)3,-0.4842828414374999
mvc-11839,Al(CuSe2)3,-0.09793947465624912
mp-3805,Al(FeB)2,-0.3945254646666669
mvc-10947,Al(FeO2)2,-2.3542162392857144
mp-1044963,Al(FeO2)3,-2.17248855375
mp-1045438,Al(FeS2)2,-0.8522158701785715
mp-27540,Al(HO)3,-2.1199255528014285
mp-672352,Al(ICl2)3,-1.0663392029560002
mp-555903,Al(IO3)3,-1.3165494500961543
mvc-14436,Al(MoS2)12,-1.109411634527027
mp-554868,Al(MoS2)4,-1.2389436171153851
mp-1104358,Al(NCl)3,0.5384304482971431
mp-1182975,Al(NCl)4,0.7122048108266673
mp-1079140,Al(NF2)3,-0.2783384354279995
mp-1215079,Al(NF3)4,-0.6511587572823531
mp-1183036,Al(NO6)3,-0.33397440418818103
mp-505473,Al(Ni10B7)2,-0.2787225152380951
mp-866315,Al(Ni3B2)4,-0.3261823544444449
mp-1229119,Al(Ni4Pt)3,-0.12924289125000055
mp-770097,Al(NiO2)2,-1.759780325
mp-1045119,Al(NiO2)3,-1.3890966755000007
mp-1045491,Al(NiS2)2,-0.7985506680357146
mp-1096807,Al(OF)3,-1.1584654146171427
mp-1019377,Al(PO3)3,-2.8592795573214285
mp-1204923,Al(SO6)2,-0.9679898195416674
mp-683984,Al(SeCl)4,-1.0229097636016666
mp-574529,Al(SeCl2)2,-1.3092646864610715
mp-1196937,Al(SiO3)2,-3.0624667311111105
mvc-4299,Al(SnO2)2,-2.0124166807142854
mp-540628,Al(TeCl2)2,-1.3453579395414283
mp-1229060,Al(V4Ge)3,-0.2793908534375005
mp-1229062,Al(V4Si)3,-0.3735067362499985
mp-1229114,Al(V4Sn)3,-0.07745272406249981
mp-1103718,Al(VS2)4,-1.3890749425000013
mp-1047756,Al(WF5)3,-2.8084829025184206
mvc-4356,Al(WO2)2,-1.659225426428571
mvc-12194,Al10(Bi2O9)3,-2.4399301204360464
mvc-11769,Al10(Cu2O7)3,-2.308663280439189
mp-28499,Al10Ge2O19,-3.1549836831854843
mp-28503,Al10Si2O19,-3.354572811895162
mp-760795,Al10ZnO16,-3.3151415246296296
mp-1214980,Al11(CoSi)6,-0.4273294472826091
mp-1183021,Al11(PO4)12,-2.9964380741649896
mp-1215162,Al119Cr16Fe13,-0.09786205439189184
mp-849760,Al11AgO17,-3.2633468262500003
mp-766248,Al11InO17,-3.30850767170977
mp-675682,Al11NO15,-3.263007105227036
mp-1214955,Al11NO17,-3.0475073492631037
mp-1229215,Al11O18,-3.147769796810345
mp-1214889,Al11Re4,-0.34096533533333306
mp-758571,Al11TlO17,-3.3233612831465518
mp-17017,Al12Co4Cu,-0.4142302084313719
mp-1214901,Al12Fe7,-0.31329311157894696
mp-1215158,Al12Ga(S2O33)2,-0.6879044945632529
mp-1229336,Al12Ge(Se2O35)2,-0.4261410475502878
mp-550,Al12Mo,-0.11252159000000006
mp-757333,Al12PbO19,-3.319216594804688
mp-1648,Al12Re,-0.13519324057692253
mp-1198296,Al12Ru,-0.03496347788461498
mp-677726,Al12Si12Ag16S5O48,-2.4852900653797043
mp-16719,Al12Tc,-0.16821711692307745
mp-11227,Al12W,-0.07464142307692337
mp-1096823,Al12ZnS19,-1.2802409167871105
mp-505572,Al13(CrSi)4,-0.18422720714285729
mvc-11306,Al13(CuS8)3,-1.1929942089375003
mvc-11295,Al13(CuSe8)3,-0.61445159740625
mp-28790,Al13(TlS7)3,-1.3953507879814186
mp-1198336,Al13Co4,-0.39068496303921546
mp-567929,Al13Os4,-0.44797520705882266
mp-1198152,Al13Si5ClO38,-2.5876121293115792
mp-534982,Al13Si5H14Cl(O17F2)2,-2.804432095509859
mp-706657,Al13Si5H18ClO38,-2.6469800204789333
mvc-11835,Al14(CuS8)3,-1.2869581635975618
mvc-11819,Al14(CuSe8)3,-0.6882457613719508
mp-645302,Al14Co5Si2,-0.3910201290476187
mp-766067,Al15Fe9O32,-2.876693553214286
mp-1194643,Al15Ni3Ge4,-0.1839215129545453
mp-1196667,Al16As9O76,-1.086689148118811
mp-675472,Al17(NO7)3,-3.129663282765609
mp-16569,Al17(Re2Si)2,-0.2462104101449269
mp-18663,Al17(SiPd2)4,-0.4647329813793106
mp-570651,Al17Mo4,-0.25757391928571377
mp-1215090,Al19Co6,-0.3879395051999995
mp-761414,Al19CrO30,-3.3836237191500005
mvc-12722,Al2(BiO3)3,-2.0533273700892862
mp-1029975,Al2(CN2)3,-0.6217175841390898
mvc-14856,Al2(CuO2)3,-1.7721347197727269
mvc-14082,Al2(CuS2)3,-0.8633001176704559
mvc-11795,Al2(CuSe2)3,-0.3978510505965916
mvc-14138,Al2(FeO3)3,-2.069235795714287
mp-29110,Al2(FeSi)3,-0.4814445062499999
mp-579296,Al2(MoO4)3,-2.4774785358088245
mp-1214897,Al2(Ni7B2)3,-0.34736503793103546
mp-1193708,Al2(PS3)3,-0.9338045019993628
mp-4417,Al2(SO4)3,-2.4700026915992663
mp-756970,Al2(SeO4)3,-1.775572885634192
mp-556505,Al2(WO4)3,-2.4981749699999987
mp-1215020,Al2(Zn13Pd3)3,-0.2909580473
mp-1228987,Al2(ZnS2)3,-1.2775196608522732
mp-1214905,Al20(CoB2)3,0.10095597000000113
mp-1498,Al21Pd8,-0.5499724867241377
mp-1215027,Al21Pt5,-0.2258026507692299
mp-674298,Al22CdO34,-3.3446063693421046
mp-568153,Al22Mo5,-0.2539569581481479
mp-530984,Al22PbO34,-3.3645730642543863
mp-530274,Al23B50,-0.05729203840182625
mp-30335,Al23V4,-0.16529446759259278
mp-697313,Al24Tl10Cd7(SiO4)24,-2.975810329906833
mp-531864,Al24Zn3O40,-3.2073989761940296
mp-1215157,Al27V,1.0137143582142858
mp-1194539,Al2Ag2Bi2S3Cl8,-1.3670811498980882
mp-572634,Al2AgCl5O,-1.997104059727777
mp-2647,Al2Au,-0.4207459799999995
mp-29674,Al2B2Ru3,-0.4749028126190465
mp-1199198,Al2B3HO8,-2.9416278202585704
mvc-3512,Al2Bi2O7,-1.737786004431819
mp-1197319,Al2Bi7Ru(BrCl4)2,-1.0961488950540006
mp-557737,Al2BiS4,-1.2623844351785725
mp-571623,Al2BiSe4,-0.7421512934821425
mp-1199309,Al2Br7N,-0.35056852373800035
mp-772624,Al2CO,-1.4301868612499993
mp-686541,Al2Cd(Si5O12)2,-3.159479718108108
mp-1214967,Al2Cd3(GeO4)3,-2.2942792146250013
mp-14047,Al2Cd3(SiO4)3,-2.7761935348750013
mp-1214910,Al2CdBr8,-1.0693924627272724
mp-28361,Al2CdCl8,-1.8377714691890907
mp-36866,Al2CdO4,-2.8417870964285714
mp-5928,Al2CdS4,-1.3511292716071437
mp-3159,Al2CdSe4,-0.8142185899107142
mp-7909,Al2CdTe4,-0.4646070407142854
mvc-14766,Al2Co2O7,-1.942268592613636
mp-19552,Al2Co3(SiO4)3,-2.7180853174999995
mp-1229034,Al2Co3GeO8,-2.2149767360714288
mp-540759,Al2CoCl8,-1.6768809282799997
mp-1228913,Al2CoNi,-0.6181140350000005
mp-36447,Al2CoO4,-2.8914275857142857
mp-984352,Al2CoOs,-0.4959285087499996
mp-1204067,Al2CoP3NO14,-1.9723863045861216
mp-1095887,Al2CoRh,2.18806397
mp-862695,Al2CoRu,-0.6495406837499997
mp-1093958,Al2CoTc,2.66828936
mvc-4351,Al2Cr3(SiO4)3,-2.86389788625
mp-1228975,Al2Cr3CuS8,-1.1970014758928569
mp-1205208,Al2Cr4O19,-1.3692464767499997
mp-1228929,Al2CrB2Mo,-0.3915699855555547
mp-607399,Al2CrCl8,-1.7934714616890908
mp-1096119,Al2CrFe,2.442940862499999
mp-1228949,Al2CrFeCo4,-0.2899874787500005
mp-1096638,Al2CrIr,2.355213115
mp-773505,Al2CrO5,-2.88666127078125
mp-1097254,Al2CrTc,2.6762729225
mp-1195160,Al2Cu2Bi2S3Cl8,-1.3678918710745591
mp-1228962,Al2Cu2Ni,-0.2701397539999995
mp-1154457,Al2Cu3(SiO4)3,-2.452012399875
mp-23434,Al2CuCl8,-1.6688093055527269
mp-1079890,Al2CuIr,-0.6640830537499998
mp-1214869,Al2CuMo,-0.10882370249999962
mp-1095860,Al2CuNi,1.7289601050000003
mp-530977,Al2CuO4,-2.672303584107142
mp-1183165,Al2CuPd,-0.5415799349999997
mp-1093967,Al2CuRh,1.7688957800000007
mp-557084,Al2CuSi2O7F2,-3.101380863295
mp-1229226,Al2CuSi2O8F,-2.868124161335
mp-1096576,Al2CuTc,2.2439744850000003
mp-1229078,Al2Fe(PO4)3,-2.8974208884127
mp-1197991,Al2Fe(PO8)2,-1.3599711135374142
mp-1202735,Al2Fe(PO9)2,-1.1862362611645962
mp-1198093,Al2Fe(SiO5)2,-2.5881038286666667
mp-1229026,Al2Fe2Bi2O9,-2.33974012475
mvc-3437,Al2Fe2O7,-2.000794358522727
mp-1229137,Al2Fe3(BiO4)3,-2.0859015905000007
mvc-13581,Al2Fe3(PO5)3,-2.516330511203416
mp-19533,Al2Fe3(SiO4)3,-2.8606886358750003
mvc-10927,Al2Fe3F15,-3.0342950646424995
mp-29111,Al2Fe3Si4,-0.4313045794444442
mp-1228905,Al2FeCo,-0.4708227425000002
mp-1096521,Al2FeCu,2.084970935
mp-866031,Al2FeIr,-0.6684892325000007
mp-31801,Al2FeO4,-2.973883499285716
mp-1183004,Al2FeP2(HO)18,-1.821835117852333
mp-1095825,Al2FePt,1.82321589
mp-1183147,Al2FeRh,-0.6899152475000001
mp-1078015,Al2FeS4,-1.1526743180357144
mp-1097081,Al2FeTc,2.7236126825
mp-1228998,Al2Ga(PO4)3,-2.9494899584126983
mp-1228996,Al2Ga2Bi2O9,-2.468872450083334
mp-1228953,Al2GaN3,-1.2768512420233324
mp-643346,Al2Ge(HO3)2,-2.527425036794545
mp-561437,Al2Ge(O2F)2,-3.1898569741533334
mp-9751,Al2Ge2O7,-2.718768459431818
mp-1197018,Al2GeO6,-2.473552680555556
mp-757796,Al2H10S3O17,-1.9753157737386715
mp-707424,Al2H12(SeO5)3,-1.6792342914991014
mp-850293,Al2H16S3O20,-1.853851965917256
mp-1238496,Al2H18SO15,-1.7591242203603477
mp-1215072,Al2HPb(CO5)2,-1.6257085228824997
mp-27346,Al2Hg3Cl8,-1.5040458121984612
mp-685952,Al2Hg5Se8,-0.40971688125000016
mp-756317,Al2HgO4,-2.5580724278571423
mp-7906,Al2HgS4,-1.2024619680357138
mp-3038,Al2HgSe4,-0.6917372434821425
mp-7910,Al2HgTe4,-0.3807748785714281
mp-866284,Al2IrOs,-0.707095043749999
mp-862694,Al2IrRh,-1.0204720675
mp-865989,Al2IrRu,-0.8753492362499999
mvc-3514,Al2Mo2O7,-2.286989025795454
mp-1198386,Al2Mo3,0.07451320675000091
mp-18093,Al2Mo3C,-0.16610223937499904
mvc-3780,Al2Ni2O7,-1.6587429157954547
mp-1229048,Al2Ni3,-0.5085595320000003
mp-1228554,Al2Ni9Pd,-0.26446561083333364
mp-605912,Al2NiCl8,-1.6795407500981825
mp-37614,Al2NiO4,-2.731826479285714
mp-1183155,Al2NiOs,-0.5364151662500003
mp-1228426,Al2NiPt,-0.7973764325000001
mp-867775,Al2NiRu,-0.6919513237499997
mp-8022,Al2O,-0.14817975374999945
mp-1143,Al2O3,-3.4421135007499997
mp-7188,Al2Os,-0.5626769716666663
mp-1095763,Al2OsPd,2.31503530125
mp-1093553,Al2OsPt,2.31959183125
mp-1183136,Al2OsRh,-0.7547080162499995
mp-1097560,Al2OsRu,3.0570419175000008
mp-706302,Al2P2H4O11,-2.2862530242771437
mp-1215089,Al2P2H6NO11,-1.9571882735061683
mp-708964,Al2P2H8C2NO8F,-1.891966594971488
mp-23819,Al2P2H9NO11,-2.1019182779198275
mp-1199403,Al2P2NO11,-1.866018898932232
mp-1214928,Al2P2NO8,-2.4995158566665934
mp-653569,Al2P2O11F,-2.0027407968266067
mp-23995,Al2P3(HO3)3,-2.4590870563846217
mp-605108,Al2P3H11O13,-2.007120231120641
mp-1215028,Al2P3H12(NO4)3,-1.9203213291252688
mp-709723,Al2P3H17C4(NO6)2,-1.517953232505714
mp-556858,Al2P3H9(CO3)3,-1.7528537057310984
mp-1201085,Al2P3O13,-1.9544631118154767
mp-1193864,Al2PH3O7,-2.5953601332117584
mp-1204519,Al2PO8,-2.0637794456493506
mp-14941,Al2Pb3F12,-3.2669751374576466
mp-1198485,Al2PbC2O11,-1.5154625305468752
mp-21892,Al2PbO4,-2.9079961342857144
mp-1103722,Al2PbS4,-1.3285265444642858
mp-675374,Al2PbSe4,-0.793485463482143
mp-16522,Al2Pd,-0.6155085299999996
mp-27452,Al2PdCl8,-1.6582759982799995
mp-1097168,Al2PdPt,1.2645289525
mp-862715,Al2PdRu,-0.8077178587499994
mp-1502,Al2Pt,-0.8964985766666658
mp-18503,Al2Re3B,0.2477400284722234
mp-680477,Al2RhC4Cl7O4,-1.4104603571011114
mp-867125,Al2RuPt,-0.9025086187499998
mp-867326,Al2RuRh,-0.9234946737499996
mvc-3378,Al2Sb2O7,-1.911625972613636
mp-1196459,Al2Sb5(Se2Br3)3,-0.6709253792755683
mp-1229334,Al2Se3O28,-0.3748037429024612
mp-6280,Al2Si(O2F)2,-3.5478049005422228
mp-721216,Al2Si2H4O9,-2.660764263278235
mp-723020,Al2Si2H5C2NO10,-1.8814754082036365
mp-1199231,Al2Si2H8N2O9,-1.9328726860856518
mp-1103571,Al2Si2O11,-1.8889591882500003
mp-755043,Al2Si2O7,-3.342130243068182
mp-1103547,Al2Si2O9,-2.5327185866346156
mp-561246,Al2Si2Pb2O9,-2.889787037583334
mp-1200775,Al2Si2PbO10,-2.4477204403333337
mp-1195073,Al2Si2PbO8,-3.1211682266346155
mp-734142,Al2Si3(HO4)3,-2.4704327815430007
mp-1196501,Al2Si3(NO5)2,-2.056366691015295
mp-1157674,Al2Si3(NiO4)3,-2.5203374923750004
mp-1163929,Al2Si3(SnO4)3,-2.661295465750001
mvc-4363,Al2Si3(WO4)3,-2.115223497625
mp-706243,Al2Si3H8(NO5)2,-2.2603251420488
mp-707135,Al2Si4O11,-3.3019179313970595
mp-1228502,Al2SiAg7,0.0068040445000008285
mp-4753,Al2SiO5,-3.39109158078125
mp-1196880,Al2SiO6,-2.82730776111111
mp-1206714,Al2Sn,0.3200409216666665
mvc-3385,Al2Sn2O7,-2.1775720807954544
mp-560633,Al2SnCl6O,-2.070696471831
mp-1183257,Al2Tc2O5,-1.8104320862499992
mp-1097381,Al2TcAu,1.9082589
mp-1096117,Al2TcIr,2.787329919999999
mp-1096100,Al2TcNi,2.521470785
mp-1183135,Al2TcPd,-0.6366841400000007
mp-1093622,Al2TcPt,2.2258126025
mp-1093720,Al2TcRh,2.57612713
mp-540629,Al2Te2Cl7,-1.5659246066200003
mp-1214880,Al2Te4O11,-2.0703527390441177
mp-9254,Al2Te5,-0.32688557857142897
mp-1194492,Al2TeSO9,-2.194458822716346
mp-555644,Al2Tl3(PO4)3,-2.643017463196429
mvc-16014,Al2V2O7,-2.496772265340909
mp-1163942,Al2V3(SiO4)3,-2.8961270531250007
mp-568443,Al2VCl8,-1.8520015591890908
mp-1096466,Al2VIr,2.586716775
mp-1228540,Al2VNi9,-0.3958132366666665
mp-12524,Al2W,-0.03250576555555619
mvc-3847,Al2W2O7,-2.2188392976136355
mp-1190631,Al2W5O16,-2.2729507565217397
mp-1206713,Al2Zn,0.024290021666667272
mp-1228455,Al2Zn(SeS)2,-1.0590029343303573
mp-1228522,Al2Zn2S5,-1.3234560800347228
mp-2908,Al2ZnO4,-3.033953925
mp-4842,Al2ZnS4,-1.394988435178572
mp-7907,Al2ZnSe4,-0.831059395625
mp-7908,Al2ZnTe4,-0.4608462664285712
mp-541849,Al3(BRu2)2,-0.5910073331481485
mp-505537,Al3(Co10B3)2,-0.2820743634482763
mp-1228605,Al3(MoS2)8,-1.1498361042592595
mp-505472,Al3(Ni10B3)2,-0.39949594517241455
mp-1214868,Al3(O2F)2,-3.3080781491533333
mp-608080,Al3(PO4)4,-2.66005270113354
mp-1199889,Al3(PO8)2,-1.6321650094897948
mp-1193561,Al3(SiO5)2,-2.829123407166668
mp-1214915,Al3(V3C2)4,-0.5389075397826065
mp-1228719,Al37(Fe6Cu)2,-0.3258393472549019
mp-31403,Al39Fe7Cu24,-0.030876866571428862
mp-1183130,Al3Ag,0.04953133749999994
mp-1183129,Al3As,0.12292655375000015
mp-1183189,Al3Au,-0.1115164649999998
mp-16480,Al3Au8,-0.2796527731818185
mp-1228446,Al3BC,-0.09626744908333364
mp-1228599,Al3BC3,-0.09385537375000094
mp-1019380,Al3BN4,-1.3121842057733335
mp-1214839,Al3Bi(BO3)4,-2.951434860833333
mp-645282,Al3Bi5Br12,-0.8080661612500002
mp-646102,Al3Bi5Cl12,-1.4570639879560006
mp-645326,Al3Bi5I12,-0.47560516049999996
mp-1183140,Al3Cd,0.13667715375
mp-1215069,Al3Co(PO4)4,-2.874932540669642
mp-1201626,Al3Co(W3C)3,-0.10646349320312608
mp-1214851,Al3Co3Si4,-0.4576446879999999
mp-867780,Al3Cr,-0.13791243749999982
mp-773244,Al3Cr3(SbO8)2,-2.2880345500000003
mp-1228485,Al3CrO6,-3.15572372875
mp-985825,Al3Cu,-0.08638631625000004
mp-10886,Al3Cu2,-0.15698670599999928
mp-984873,Al3Fe,-0.1528928937499998
mp-1190708,Al3Fe2Si,-0.4033352608333338
mp-29066,Al3Fe2Si3,-0.3545210551562503
mp-505229,Al3FeSi2,-0.2533273999999993
mp-1214903,Al3FeSiBO9,-3.1273549118611115
mp-983594,Al3Ga,0.040873454999999836
mp-1228436,Al3GaN4,-1.3564458961899994
mp-1183195,Al3Ge,0.09740311874999996
mp-1228562,Al3GeW2,-0.10392759638888864
mp-1183138,Al3H,0.366223180345
mp-686547,Al3H36C12N3F4,-0.4262348568486212
mp-2294,Al3Ir,-0.6563091887499999
mp-571247,Al3Mo,-0.3167866668750001
mp-675601,Al3NO3,-2.8690078212328576
mp-622209,Al3Ni,-0.4011203324999997
mp-1057,Al3Ni2,-0.6102806060000006
mp-1228921,Al3Ni2Pt,-0.7375023316666672
mp-16514,Al3Ni5,-0.5694298599999996
mp-1229029,Al3Ni9C,-0.35179504374999976
mp-16521,Al3Os2,-0.4905808379999996
mp-1183180,Al3P,0.13121522196428614
mp-698160,Al3P2H14(O5F)3,-2.211617928169885
mp-1215114,Al3P2H6O11,-2.078903961011623
mp-1229312,Al3P3C4NO13,-2.0609908900024414
mp-1202100,Al3P3H7CNO13,-2.264660078764235
mp-1215156,Al3P3H7O12,-1.8117736146707428
mp-1204696,Al3P3H8C2NO13,-2.022592318342286
mp-772922,Al3P3H9C2NO13,-2.0656421328270507
mp-699455,Al3P3H9C3NO14,-2.007038320155715
mp-738697,Al3P4H18C3N3O16,-1.7457316615344989
mp-1215146,Al3P8NO36,-1.4658400437400598
